#chrom	cdsStart	cdsEnd	name2
chr9	9090875	9090875	RPS26P3
chr9	9090897	9090897	RPS26P3
chr9	10532144	10532144	RP11-87N24.1
chr9	10777356	10777356	RP11-421B23.2
chr9	10829751	10829751	RP11-421B23.1
chr9	11011747	11011747	RP11-109M17.1
chr9	12287319	12287319	RP11-71E22.1
chr9	12972841	12972841	TDPX2
chr9	13021692	13021692	RP11-382H24.2
chr9	13322804	13322804	RP11-272P10.3
chr9	13986173	13986173	PES1P2
chr9	14040714	14040714	RPL3P11
chr9	14068930	14068930	RP11-280O24.1
chr9	14204246	14204246	RP11-280O24.3
chr9	14531913	14531913	RP11-408A13.2
chr9	14593574	14593574	RP11-408A13.1
chr9	14921334	14921334	LDHAP4
chr9	14993309	14993309	RP11-54D18.2
chr9	14993344	14993344	RP11-54D18.2
chr9	15034158	15034158	RP11-54D18.3
chr9	15055054	15055054	RP11-54D18.4
chr9	15361390	15361390	RP11-490C5.1
chr9	15527130	15527130	FTH1P12
chr9	15588352	15588352	HMGN2P16
chr9	16775570	16775570	RP11-335H2.2
chr9	17096298	17096298	RP11-132E11.3
chr9	17108301	17108301	RP11-132E11.4
chr9	17447142	17447142	RP11-492A12.2
chr9	17589158	17589158	PABPC1P11
chr9	18717971	18717971	RP11-503K16.2
chr9	19026889	19026889	RP11-296P7.4
chr9	19200332	19200332	RP11-146N23.1
chr9	19383214	19383214	NDUFA5P3
chr9	19460923	19460923	RP11-363E7.3
chr9	19705335	19705335	RP11-252O2.2
chr9	19957391	19957391	RP11-378I6.2
chr9	20331443	20331443	RP11-15P13.1
chr9	20532549	20532549	RP11-73E6.2
chr9	21058769	21058769	IFNNP1
chr9	21106541	21106541	IFNWP4
chr9	21178587	21178587	IFNWP15
chr9	21190652	21190652	IFNWP9
chr9	21209187	21209187	IFNWP18
chr9	21231264	21231264	IFNWP5
chr9	21278048	21278048	IFNA22P
chr9	21321298	21321298	IFNA20P
chr9	21398612	21398612	IFNA11P
chr9	21403079	21403079	IFNA12P
chr9	21420232	21420232	IFNWP2
chr9	21455482	21455482	IFNWP19
chr9	21638283	21638283	RP11-344A7.1
chr9	21695174	21695174	KHSRPP1
chr9	21811619	21811619	TUBB8P1
chr9	21929455	21929455	RP11-149I2.5
chr9	22012153	22012153	UBA52P6
chr9	22747698	22747698	RP11-370B11.1
chr9	23632103	23632103	SUMO2P2
chr9	23681891	23681891	RP11-315I14.5
chr9	25937909	25937909	RP11-477G9.1
chr9	26880175	26880175	RP11-337A23.5
chr9	27210324	27210324	RP11-179D22.1
chr9	27608379	27608379	CTAGE12P
chr9	28148208	28148208	RP11-20P5.2
chr9	28598665	28598665	RP11-32I2.1
chr9	29254072	29254072	RP11-373A6.1
chr9	29636483	29636483	RP11-48L13.1
chr9	29824739	29824739	RP11-460C6.1
chr9	30558877	30558877	RP11-255N24.4
chr9	30670961	30670961	RP11-255N24.1
chr9	30689102	30689102	RBMXP2
chr9	30773461	30773461	KRT18P66
chr9	30799468	30799468	KRT18P36
chr9	30831875	30831875	RPS26P2
chr9	30935482	30935482	FTLP4
chr9	30988082	30988082	HSPA8P17
chr9	31165615	31165615	RP11-572H4.1
chr9	31253898	31253898	SLC25A6P2
chr9	31505277	31505277	RP11-291J9.1
chr9	31505943	31505943	RP11-291J9.2
chr9	31644573	31644573	HMGB3P23
chr9	32333454	32333454	SLC25A5P8
chr9	32547880	32547880	AL353671.2
chr9	32548214	32548214	AL353671.1
chr9	32553186	32553186	AL353671.3
chr9	32556903	32556903	AL353671.4
chr9	32566145	32566145	RP11-205M20.7
chr9	32629451	32629451	AL589642.1
chr9	32676060	32676060	RP11-555J4.2
chr9	32727066	32727066	RP11-462B18.1
chr9	32836572	32836572	RP11-462B18.3
chr9	32926048	32926048	RP11-562M8.4
chr9	32945993	32945993	ASS1P12
chr9	32979557	32979557	TCEA1P4
chr9	33019679	33019679	RP11-54K16.2
chr9	33449752	33449752	RP11-311H10.7
chr9	33503652	33503652	SUGT1P
chr9	33574358	33574358	RP11-255A11.4
chr9	33576377	33576377	SNX18P7
chr9	33613845	33613845	PRSS3P4
chr9	33624222	33624222	ANXA2P2
chr9	33624271	33624271	ANXA2P2
chr9	33634108	33634108	TRBV22OR9-2
chr9	33649044	33649044	TRBV24OR9-2
chr9	33662163	33662163	TRBV25OR9-2
chr9	33675434	33675434	PTENP1
chr9	33675437	33675437	PTENP1
chr9	33695764	33695764	TRBV26OR9-2
chr9	33786525	33786525	TRBV29OR9-2
chr9	33968068	33968068	OSTCP8
chr9	34109168	34109168	TUBB4BP2
chr9	34133154	34133154	RP11-537H15.4
chr9	34169686	34169686	AL353662.3
chr9	34191552	34191552	RP11-571F15.2
chr9	34195641	34195641	AL353662.2
chr9	34201270	34201270	AL353662.1
chr9	34223981	34223981	RP11-571F15.3
chr9	34318404	34318404	SERPINH1P1
chr9	34546521	34546521	RP11-296L22.7
chr9	34832291	34832291	FAM205B
chr9	34889252	34889252	FAM205CP
chr9	34889390	34889390	FAM205CP
chr9	34917171	34917171	GLULP4
chr9	34922180	34922180	YWHAZP6
chr9	35010699	35010699	SYF2P2
chr9	35147406	35147406	RP11-182N22.7
chr9	35406764	35406764	ATP8B5P
chr9	35433703	35433703	ATP8B5P
chr9	35449744	35449744	ZFAND6P1
chr9	35507560	35507560	RPL36AP33
chr9	35592782	35592782	RP11-156G14.6
chr9	35859058	35859058	OR13E1P
chr9	35874806	35874806	NDUFA5P4
chr9	35943206	35943206	PGAM1P2
chr9	35971340	35971340	YBX1P10
chr9	35991332	35991332	OR13C6P
chr9	36002992	36002992	AL138834.1
chr9	36013180	36013180	OR2S1P
chr9	36021688	36021688	OR2AM1P
chr9	36303495	36303495	HMGB3P24
chr9	37046831	37046831	RP11-297B17.2
chr9	37205108	37205108	RP11-220I1.4
chr9	37434173	37434173	CHCHD4P3
chr9	37477145	37477145	RP11-405L18.2
chr9	37477145	37477145	RP11-405L18.2
chr9	37490417	37490417	RP11-405L18.4
chr9	37636684	37636684	RAB1C
chr9	37836040	37836040	RP11-3J10.7
chr9	37878112	37878112	PAICSP1
chr9	37885679	37885679	RP11-3J10.4
chr9	38452778	38452778	RP11-403F21.1
chr9	38478467	38478467	RP11-403F21.3
chr9	38486855	38486855	RP11-392E22.1
chr9	38504443	38504443	VN1R48P
chr9	38526827	38526827	RP11-392E22.3
chr9	38527093	38527093	FAM220BP
chr9	38542310	38542310	RP11-392E22.8
chr9	38543100	38543100	RP11-392E22.5
chr9	38567373	38567373	SNX18P3
chr9	38643038	38643038	RP13-198D9.3
chr9	39016965	39016965	VN2R3P
chr9	39154071	39154071	RP11-290L7.2
chr9	39159067	39159067	RP11-290L7.5
chr9	39173790	39173790	RP11-290L7.3
chr9	39368375	39368375	RP11-347J14.4
chr9	39485379	39485379	RP11-381G8.1
chr9	39631024	39631024	AL590812.1
chr9	39651896	39651896	AL590812.3
chr9	39654197	39654197	ATP5A1P9
chr9	39722429	39722429	BX088645.3
chr9	39722431	39722431	RP11-133G22.1
chr9	39860051	39860051	BX088645.2
chr9	39897659	39897659	BX664726.3
chr9	40063115	40063115	VN2R4P
chr9	40293024	40293024	RP11-111G23.1
chr9	40307345	40307345	RP11-111G23.1
chr9	40371837	40371837	VN2R5P
chr9	40479775	40479775	RP11-292B8.2
chr9	40712984	40712984	RP11-395E19.2
chr9	40812915	40812915	BX664608.1
chr9	41028803	41028803	ATP5A1P1
chr9	41031935	41031935	CTD-2340F8.3
chr9	41054826	41054826	CTD-2340F8.1
chr9	41214066	41214066	RP11-95K23.7
chr9	41418936	41418936	RP11-144A16.1
chr9	41475786	41475786	RP11-144A16.2
chr9	41513412	41513412	RP11-100J16.5
chr9	41588822	41588822	ZNF658B
chr9	41591298	41591298	ZNF658B
chr9	41630396	41630396	RP11-100J16.4
chr9	41776063	41776063	RP11-45O22.1
chr9	41796923	41796923	RP11-45O22.3
chr9	41799258	41799258	ATP5A1P8
chr9	41879687	41879687	RP11-104G3.5
chr9	41884764	41884764	RBPJP5
chr9	41954579	41954579	RP11-104G3.2
chr9	42037567	42037567	RP11-204M4.1
chr9	42128838	42128838	AL772307.1
chr9	42250839	42250839	RP11-216M21.1
chr9	42266979	42266979	RP11-216M21.2
chr9	42276764	42276764	RP11-216M21.4
chr9	42312409	42312409	RP11-216M21.6
chr9	42338590	42338590	MEP1AP1
chr9	42436292	42436292	RP11-146D12.6
chr9	42438099	42438099	SNX18P8
chr9	42478012	42478012	RP11-146D12.5
chr9	42491161	42491161	CNN2P2
chr9	42493616	42493616	RP11-341A11.2
chr9	42751726	42751726	AC129778.7
chr9	42751733	42751733	AC129778.7
chr9	42779313	42779313	AC129778.5
chr9	42779842	42779842	MTND1P12
chr9	42808659	42808659	BMS1P14
chr9	42848991	42848991	AC129778.2
chr9	42853630	42853630	AC129778.2
chr9	42873280	42873280	AQP7P3
chr9	43007104	43007104	RP11-15E1.3
chr9	43009841	43009841	RP11-399F4.2
chr9	43062928	43062928	SNX18P4
chr9	43065381	43065381	RP11-327I22.1
chr9	43162900	43162900	MEP1AP3
chr9	43313698	43313698	BX649597.1
chr9	43318618	43318618	RP11-186G6.5
chr9	43399986	43399986	ATP5A1P5
chr9	43403147	43403147	BX649597.3
chr9	43425712	43425712	BX649597.4
chr9	43617726	43617726	RP11-366N18.2
chr9	43830635	43830635	RP11-24B13.2
chr9	43838620	43838620	RP11-24B13.1
chr9	43997829	43997829	CNN2P4
chr9	44011052	44011052	CR848007.5
chr9	44019595	44019595	CYP4F60P
chr9	44046988	44046988	SNX18P5
chr9	44051023	44051023	CR848007.2
chr9	44076367	44076367	ANKRD20A7P
chr9	44147905	44147905	MEP1AP4
chr9	44174400	44174400	BX649563.4
chr9	44333922	44333922	RP11-475I24.7
chr9	44343365	44343365	RP11-475I24.1
chr9	44471984	44471984	RBPJP6
chr9	44477548	44477548	RP11-475I24.6
chr9	44558937	44558937	ATP5A1P6
chr9	44562092	44562092	AL162415.4
chr9	44584982	44584982	AL162415.2
chr9	44672799	44672799	AL162415.1
chr9	44873416	44873416	RP11-160N1.8
chr9	44874007	44874007	RP11-160N1.8
chr9	44997776	44997776	FAM27E4
chr9	44997999	44997999	RP11-374M1.7
chr9	44998004	44998004	RP11-374M1.7
chr9	44998146	44998146	FAM27E4
chr9	45363480	45363480	CDK2AP2P1
chr9	45375909	45375909	MYO5BP1
chr9	45424049	45424049	RP11-187C18.4
chr9	45562978	45562978	RP11-187C18.3
chr9	45656240	45656240	RP11-266E16.1
chr9	45729708	45729708	RP11-7G23.4
chr9	45733440	45733440	RP11-7G23.8
chr9	45733440	45733440	RP11-7G23.8
chr9	45737472	45737472	RP11-7G23.5
chr9	45949231	45949231	RP11-436G20.1
chr9	46042424	46042424	RP11-157L3.3
chr9	46113698	46113698	RP11-157L3.4
chr9	46117171	46117171	RP11-157L3.2
chr9	46117311	46117311	RP11-157L3.5
chr9	46121005	46121005	RP11-157L3.1
chr9	46169972	46169972	RP11-157L3.6
chr9	46334291	46334291	RP11-34H11.6
chr9	46382964	46382964	RP11-34H11.5
chr9	46387011	46387011	RP11-34H11.3
chr9	46390069	46390069	RP11-34H11.1
chr9	46577619	46577619	RP11-111F5.2
chr9	46669134	46669134	RP11-111F5.1
chr9	46706670	46706670	RP11-111F5.6
chr9	46744176	46744176	RP11-111F5.5
chr9	46755556	46755556	RP11-96J15.1
chr9	46786248	46786248	RP11-96J15.2
chr9	46842615	46842615	RP11-211N8.3
chr9	46843697	46843697	RP11-211N8.3
chr9	46912526	46912526	RBPJP7
chr9	46918097	46918097	RP11-211N8.5
chr9	46921025	46921025	RP11-211N8.6
chr9	46998212	46998212	ATP5A1P7
chr9	47001333	47001333	BX664724.4
chr9	47021336	47021336	BX664724.1
chr9	47249605	47249605	VN2R6P
chr9	65496524	65496524	RP11-101E5.2
chr9	65585691	65585691	RP11-203I2.1
chr9	65635650	65635650	RP11-203I2.1
chr9	65696701	65696701	RP11-237M21.1
chr9	65973176	65973176	RBPJP2
chr9	65978719	65978719	RP11-120E5.2
chr9	66058842	66058842	ATP5A1P10
chr9	66061967	66061967	RP11-93P10.2
chr9	66081971	66081971	RP11-93P10.3
chr9	66342520	66342520	RP11-459O16.1
chr9	66345260	66345260	CNN2P5
chr9	66358547	66358547	RP11-459O16.3
chr9	66366965	66366965	CYP4F61P
chr9	66394411	66394411	SNX18P6
chr9	66396885	66396885	RP11-459O16.7
chr9	66473374	66473374	AL512625.1
chr9	66493571	66493571	RP11-262H14.5
chr9	66499742	66499742	PTGER4P2
chr9	66500641	66500641	CDK2AP2P2
chr9	66513031	66513031	MYO5BP2
chr9	66516696	66516696	RP11-262H14.7
chr9	66544358	66544358	RP11-262H14.11
chr9	66664324	66664324	RP11-282E4.1
chr9	66836661	66836661	RP11-318K12.3
chr9	66930568	66930568	RP11-350D23.4
chr9	66951141	66951141	RP11-381O7.4
chr9	66954106	66954106	RP11-381O7.6
chr9	66960612	66960612	BMS1P9
chr9	67032330	67032330	AQP7P4
chr9	67046285	67046285	AQP7P4
chr9	67272037	67272037	AQP7P1
chr9	67272038	67272038	AQP7P1
chr9	67285297	67285297	RP11-236F9.2
chr9	67327774	67327774	BMS1P10
chr9	67785681	67785681	RP11-12A20.2
chr9	67786276	67786276	RP11-12A20.2
chr9	67789325	67789325	RP11-12A20.4
chr9	67789673	67789673	RP11-12A20.6
chr9	67793333	67793333	RP11-12A20.7
chr9	67864635	67864635	RP11-12A20.8
chr9	68176987	68176987	RP11-452D2.1
chr9	68298798	68298798	RP11-452D2.2
chr9	68315597	68315597	RP11-149F8.3
chr9	68325435	68325435	RP11-149F8.4
chr9	68357279	68357279	MYO5BP3
chr9	68370603	68370603	CDK2AP2P3
chr9	68371625	68371625	PTGER4P3
chr9	68413481	68413481	LINC00537
chr9	68427860	68427860	RP11-764K9.4
chr9	68726628	68726628	RP11-391M20.1
chr9	68741233	68741233	PGM5P1
chr9	68774631	68774631	PGM5P1
chr9	69112840	69112840	PGM5P2
chr9	69113552	69113552	PGM5P2
chr9	69451763	69451763	SNX18P9
chr9	69475236	69475236	RP11-250H24.2
chr9	69477880	69477880	CYP4F25P
chr9	69485457	69485457	CR769776.3
chr9	69498581	69498581	CNN2P3
chr9	69501017	69501017	RP11-250H24.4
chr9	69633977	69633977	AQP7P2
chr9	69718151	69718151	BMS1P11
chr9	69749820	69749820	RP11-250H24.6
chr9	69777098	69777098	IGKV1OR-2
chr9	69777471	69777471	IGKV1OR-2
chr9	69823282	69823282	RP11-460N11.3
chr9	69830287	69830287	RP11-460N11.2
chr9	69891207	69891207	AC125634.1
chr9	70083600	70083600	BMS1P12
chr9	70116127	70116127	RP11-15J10.9
chr9	70116485	70116485	RP11-15J10.8
chr9	70143768	70143768	RP11-15J10.3
chr9	70144148	70144148	RP11-15J10.3
chr9	70181519	70181519	RP11-15J10.1
chr9	70334348	70334348	BMS1P13
chr9	70348572	70348572	RP11-460E7.8
chr9	70366920	70366920	RP11-460E7.9
chr9	70394237	70394237	IGKV1OR-3
chr9	70394610	70394610	IGKV1OR-3
chr9	70662043	70662043	RP11-154P18.2
chr9	70727364	70727364	MEP1AP2
chr9	70733797	70733797	MEP1AP2
chr9	71224040	71224040	RP11-274B18.3
chr9	71403222	71403222	RP11-203L2.3
chr9	71722841	71722841	RP11-265B8.5
chr9	72832110	72832110	RPL24P8
chr9	73531912	73531912	PIGUP1
chr9	74204516	74204516	RPL35AP21
chr9	74419198	74419198	RP11-409O11.3
chr9	74576255	74576255	AL138751.1
chr9	74622796	74622796	HSPB1P1
chr9	74722733	74722733	BTF3P4
chr9	74890368	74890368	RP11-63P12.2
chr9	75060669	75060669	RP11-217F16.1
chr9	75085289	75085289	RP11-313E4.1
chr9	75270747	75270747	RPS20P24
chr9	75356067	75356067	RP11-28P17.3
chr9	75657660	75657660	CYP1D1P
chr9	76089293	76089293	RP11-404E6.1
chr9	76263743	76263743	RP11-549A6.1
chr9	76485811	76485811	RP11-401G5.1
chr9	77419388	77419388	RP11-174B4.2
chr9	77550091	77550091	RP11-197P3.1
chr9	78016804	78016804	RP11-323A7.1
chr9	78339137	78339137	RP11-360J12.1
chr9	78901409	78901409	RBM22P5
chr9	79013614	79013614	RPSAP9
chr9	79034849	79034849	RP11-66C24.1
chr9	79164197	79164197	RP11-214N16.2
chr9	79546176	79546176	RP11-159H20.1
chr9	79585237	79585237	RP11-159H20.2
chr9	79607014	79607014	RP11-159H20.3
chr9	79655316	79655316	ATP5J2P3
chr9	79655331	79655331	ATP5J2P3
chr9	79687015	79687015	RP11-490H9.1
chr9	80195160	80195160	RP11-111E2.1
chr9	80765447	80765447	RP11-336N8.1
chr9	80793178	80793178	RP11-336N8.2
chr9	80795129	80795129	RP11-336N8.3
chr9	80834035	80834035	RP11-336N8.4
chr9	81204073	81204073	RP11-216F5.1
chr9	81356635	81356635	MTND2P8
chr9	81651328	81651328	KRT18P24
chr9	82006218	82006218	CHCHD2P9
chr9	82340983	82340983	RP11-79D8.2
chr9	82465785	82465785	RP11-403N16.5
chr9	82477933	82477933	NPAP1P6
chr9	82971943	82971943	NPAP1P4
chr9	83178485	83178485	RP11-117O7.2
chr9	83179946	83179946	MTND2P9
chr9	83397252	83397252	RPS19P6
chr9	84025193	84025193	RPS20P25
chr9	84103222	84103222	RP11-232A1.2
chr9	84528380	84528380	SPATA31D5P
chr9	84543428	84543428	SPATA31D4
chr9	84558500	84558500	SPATA31D3
chr9	84583752	84583752	SPATA31D2P
chr9	84672561	84672561	SPATA31B1
chr9	84675875	84675875	SPATA31B1
chr9	84701069	84701069	DDX10P2
chr9	84745666	84745666	RP11-388B24.4
chr9	85042264	85042264	RP11-15B24.2
chr9	85046803	85046803	RP11-15B24.3
chr9	85358981	85358981	RPS6P12
chr9	86693498	86693498	RP11-158D2.1
chr9	87219025	87219025	RP11-361M4.1
chr9	87219025	87219025	RP11-361M4.1
chr9	87774596	87774596	UBE2V1P10
chr9	88107493	88107493	STK33P1
chr9	88368220	88368220	RP11-213G2.1
chr9	88388755	88388755	RP11-213G2.1
chr9	88430880	88430880	RP11-213G2.3
chr9	88513817	88513817	PHBP7
chr9	88549502	88549502	RP11-213G2.5
chr9	88747536	88747536	RP11-379P1.4
chr9	88843729	88843729	RP11-507D14.4
chr9	88989880	88989880	RP11-229M1.2
chr9	89626566	89626566	CDC20P1
chr9	89626695	89626695	CDC20P1
chr9	89699075	89699075	RP11-276H19.4
chr9	90038548	90038548	RP11-497K15.1
chr9	90140216	90140216	RP11-40C6.2
chr9	90356147	90356147	RP11-65B23.3
chr9	90387367	90387367	CTSL3P
chr9	90431379	90431379	XXyac-YM21GA2.1
chr9	90441401	90441401	XXyac-YM21GA2.6
chr9	90459066	90459066	CTSLP8
chr9	90529407	90529407	SPATA31C1
chr9	90529436	90529436	SPATA31C1
chr9	90559190	90559190	RP11-350E12.5
chr9	90631214	90631214	RPS10P3
chr9	90681829	90681829	RP11-350E12.4
chr9	90744219	90744219	SPATA31C2
chr9	90744372	90744372	SPATA31C2
chr9	90795587	90795587	RP11-1E11.1
chr9	90802649	90802649	RP11-1E11.2
chr9	90939368	90939368	RP11-350G13.1
chr9	91025443	91025443	HNRNPA1P14
chr9	91099766	91099766	RP11-317B17.3
chr9	91585801	91585801	PCNPP2
chr9	92064472	92064472	RP13-93L13.2
chr9	92087151	92087151	RP13-93L13.1
chr9	92843578	92843578	IL6RP1
chr9	92978320	92978320	OR7E31P
chr9	92994466	92994466	OR7E116P
chr9	93504807	93504807	OR7E109P
chr9	93513521	93513521	OR7E108P
chr9	93931866	93931866	RP11-305L7.5
chr9	94373624	94373624	PAICSP2
chr9	94768343	94768343	RP11-118F2.2
chr9	94789779	94789779	RP11-118F2.3
chr9	94871139	94871139	RP11-100G15.2
chr9	94871294	94871294	RP11-100G15.3
chr9	94872449	94872449	RP11-100G15.4
chr9	94872856	94872856	RP11-100G15.5
chr9	94873146	94873146	MTND4P15
chr9	94933522	94933522	BEND3P2
chr9	95101939	95101939	RP11-62C3.8
chr9	95301334	95301334	RP11-19J3.5
chr9	95439224	95439224	RP11-476B13.2
chr9	95571892	95571892	ANKRD19P
chr9	95571946	95571946	ANKRD19P
chr9	95599107	95599107	EEF1DP2
chr9	95644882	95644882	RP11-526D8.7
chr9	95655979	95655979	SNX18P2
chr9	96800311	96800311	RP11-490F3.1
chr9	97049980	97049980	VDAC1P11
chr9	97100628	97100628	RP11-307E17.9
chr9	97258556	97258556	RP11-533K9.3
chr9	97885802	97885802	RP11-80I15.1
chr9	98054619	98054619	RP11-173G21.1
chr9	98175548	98175548	MT1P1
chr9	98415193	98415193	RP11-180I4.1
chr9	98680417	98680417	RP11-72B4.2
chr9	98908288	98908288	EIF4BP3
chr9	99169565	99169565	RP11-172F4.2
chr9	99488171	99488171	RP11-535M15.2
chr9	99672357	99672357	RP11-330M2.4
chr9	99681209	99681209	RP11-330M2.3
chr9	99717101	99717101	YRDCP2
chr9	99830030	99830030	TCEA1P1
chr9	99838527	99838527	RP11-520B13.4
chr9	99855975	99855975	VN1R51P
chr9	99883940	99883940	FAM220CP
chr9	99918851	99918851	ANKRD18CP
chr9	99959536	99959536	ZNF322P1
chr9	99960584	99960584	ZNF322P1
chr9	100038847	100038847	RP11-23J9.7
chr9	100148521	100148521	RP11-23J9.3
chr9	100461203	100461203	KRT18P13
chr9	100996990	100996990	RP11-270F18.2
chr9	101369114	101369114	SEPT7P7
chr9	101652871	101652871	RP11-92C4.4
chr9	102067393	102067393	KRT8P11
chr9	102067457	102067457	KRT8P11
chr9	102760582	102760582	UPF3AP3
chr9	102879036	102879036	RPS2P35
chr9	102879036	102879036	RPS2P35
chr9	102882716	102882716	RP11-29B11.5
chr9	102937459	102937459	NANOGP5
chr9	103493521	103493521	RP11-394D2.1
chr9	103674601	103674601	RP11-62L10.1
chr9	103737949	103737949	GAPDHP26
chr9	103887717	103887717	RP11-70K10.2
chr9	104096365	104096365	BAATP1
chr9	104118747	104118747	TRMT112P4
chr9	104121213	104121213	RP11-35N6.6
chr9	104137625	104137625	FYTTD1P1
chr9	104212082	104212082	RP11-490D19.11
chr9	104263924	104263924	RP11-490D19.8
chr9	104555735	104555735	MTND3P4
chr9	104817533	104817533	ARL2BPP7
chr9	105277485	105277485	RP11-342F21.1
chr9	105373443	105373443	ZYG11AP1
chr9	105684855	105684855	RP11-338N12.1
chr9	105827697	105827697	RP11-341A22.1
chr9	107037578	107037578	RP11-86L19.2
chr9	107090600	107090600	RP11-217O12.1
chr9	107352324	107352324	OR13D2P
chr9	107392034	107392034	OR13I1P
chr9	107419034	107419034	OR13C1P
chr9	107484615	107484615	OR13D3P
chr9	107484615	107484615	OR13D3P
chr9	107944760	107944760	RP11-112N13.1
chr9	108282408	108282408	RALGAPA1P
chr9	108472570	108472570	RP11-18B3.3
chr9	108520444	108520444	RP11-18B3.2
chr9	108611990	108611990	SLC25A6P5
chr9	108612305	108612305	SLC25A6P5
chr9	109484630	109484630	RP11-308N19.5
chr9	109741056	109741056	RP11-508N12.3
chr9	109878064	109878064	RP11-196I18.2
chr9	109879109	109879109	RP11-196I18.3
chr9	109931849	109931849	RP11-417L14.1
chr9	110220318	110220318	HMGN2P32
chr9	110296670	110296670	RP11-438P9.1
chr9	110305431	110305431	RP11-438P9.2
chr9	110596789	110596789	RPL36AP6
chr9	110616063	110616063	RP11-380I20.2
chr9	110725983	110725983	RPS15AP27
chr9	110802493	110802493	RP11-240E2.2
chr9	110859711	110859711	CHCHD4P2
chr9	111389112	111389112	RP11-220D10.1
chr9	111583976	111583976	RPL36AP35
chr9	111598612	111598612	RP11-3J11.1
chr9	112062465	112062465	MTND2P11
chr9	112295109	112295109	YBX1P6
chr9	112787160	112787160	RP11-151F5.2
chr9	113489735	113489735	RP13-461N9.2
chr9	114353871	114353871	LRRC37A5P
chr9	114366104	114366104	LRRC37A5P
chr9	114371293	114371293	LRRC37A5P
chr9	114565259	114565259	RP11-430K21.2
chr9	114935801	114935801	RP11-165N19.2
chr9	115043257	115043257	RP11-165N19.4
chr9	115124993	115124993	RP11-432F4.2
chr9	115344058	115344058	RP11-576C12.1
chr9	115721413	115721413	RP11-408O19.3
chr9	116521273	116521273	RP11-18B16.1
chr9	116612966	116612966	RP11-534I8.1
chr9	117253843	117253843	RP11-9M16.3
chr9	117335180	117335180	RP11-402G3.6
chr9	117458201	117458201	RP11-402G3.4
chr9	117607873	117607873	RP11-78H18.2
chr9	119942906	119942906	RPL10P3
chr9	120447531	120447531	RPL35AP22
chr9	120845141	120845141	RP11-442A13.1
chr9	120845146	120845146	RP11-442A13.1
chr9	121526144	121526144	TUBB4BP6
chr9	123482950	123482950	AHCYP2
chr9	123560545	123560545	RP11-27I1.4
chr9	123560831	123560831	RP11-27I1.4
chr9	123574752	123574752	RP11-27I1.6
chr9	124000394	124000394	RP11-477J21.2
chr9	124209188	124209188	GGTA1P
chr9	124217318	124217318	GGTA1P
chr9	124282094	124282094	HMGB1P37
chr9	125370314	125370314	OR1H1P
chr9	125448211	125448211	TLK1P1
chr9	125524122	125524122	SKA2P1
chr9	125599835	125599835	KRT18P67
chr9	125791651	125791651	RP11-355O1.7
chr9	125824123	125824123	RP11-123N4.4
chr9	126521498	126521498	RP11-417B4.3
chr9	126605314	126605314	PIGFP2
chr9	127360985	127360985	RP11-164H5.1
chr9	127730572	127730572	RP11-474P12.3
chr9	127730808	127730808	RP11-474P12.3
chr9	127912931	127912931	PRPS1P2
chr9	127956927	127956927	RP11-366O20.5
chr9	128026123	128026123	RP11-65N13.6
chr9	128134603	128134603	RP11-184B22.2
chr9	128357947	128357947	HNRNPA1P15
chr9	130062371	130062371	RP13-225O21.5
chr9	131104431	131104431	TMSB4XP4
chr9	131206865	131206865	RP11-339B21.8
chr9	131413276	131413276	VTI1BP4
chr9	132142414	132142414	RP11-65J3.6
chr9	132500628	132500628	AL590369.1
chr9	132553474	132553474	UBE2V1P4
chr9	132645971	132645971	RP11-409K20.7
chr9	133527185	133527185	RP11-57C19.2
chr9	133600172	133600172	RP11-57C19.6
chr9	134116073	134116073	RP11-544A12.5
chr9	134374795	134374795	AL358781.1
chr9	134657956	134657956	EIF4A1P3
chr9	135837897	135837897	RP11-415H23.4
chr9	135894815	135894815	EEF1A1P5
chr9	135894872	135894872	EEF1A1P5
chr9	135957925	135957925	CELP
chr9	136100291	136100291	LCN1P1
chr9	136100313	136100313	LCN1P1
chr9	136184628	136184628	LCN1P2
chr9	136205826	136205826	RP11-244N20.7
